OrderID,OrderDate,Product,Category,Quantity,UnitPrice,TotalAmount,Region
4115,2023-04-02,Fries,Food,1,144,144,East
4116,2023-04-02,Sandwich,Food,3,213,639,South
4117,2023-04-02,Pasta,Food,1,375,375,North
4118,2023-04-02,Pizza,Food,4,304,1216,South
4119,2023-04-02,Pepsi,Beverage,1,484,484,South
4120,2023-04-02,Sandwich,Food,3,372,1116,South
4121,2023-04-02,Fries,Food,4,157,628,West
4122,2023-04-02,Juice,Beverage,4,318,1272,West
4123,2023-04-02,Pizza,Food,1,378,378,East
4124,2023-04-02,Juice,Beverage,2,427,854,East
4125,2023-04-02,Pizza,Food,4,414,1656,East
4126,2023-04-02,Sandwich,Food,2,210,420,South
4127,2023-04-02,Pepsi,Beverage,3,368,1104,North
4128,2023-04-02,Pizza,Food,3,328,984,North
4129,2023-04-02,Pizza,Food,1,255,255,West
4130,2023-04-02,Burger,Food,1,288,288,West
4131,2023-04-02,Pizza,Food,4,474,1896,North
4132,2023-04-02,Fries,Food,2,345,690,South
4133,2023-04-02,Coke,Beverage,2,385,770,East
4134,2023-04-02,Coke,Beverage,3,112,336,South
4135,2023-04-02,Pepsi,Beverage,4,320,1280,North
4136,2023-04-02,Burger,Food,2,193,386,West
4137,2023-04-02,Pepsi,Beverage,2,368,736,North
4138,2023-04-02,Burger,Food,3,193,579,East
4139,2023-04-02,Juice,Beverage,1,211,211,East
4140,2023-04-02,Pepsi,Beverage,3,436,1308,East
4141,2023-04-02,Coke,Beverage,4,215,860,North
4142,2023-04-02,Juice,Beverage,3,300,900,North
4143,2023-04-03,Burger,Food,2,463,926,South
4144,2023-04-03,Pasta,Food,3,152,456,North
4145,2023-04-03,Coke,Beverage,3,483,1449,West
4146,2023-04-03,Pasta,Food,4,412,1648,East
4147,2023-04-03,Sandwich,Food,4,236,944,South
4148,2023-04-03,Fries,Food,2,466,932,South
4149,2023-04-03,Pasta,Food,1,143,143,East
4150,2023-04-03,Pasta,Food,3,430,1290,West
4151,2023-04-03,Fries,Food,2,307,614,South
4152,2023-04-03,Sandwich,Food,1,387,387,West
4153,2023-04-03,Juice,Beverage,3,239,717,North
4154,2023-04-03,Burger,Food,1,336,336,South
4155,2023-04-03,Burger,Food,2,491,982,West
4156,2023-04-03,Coke,Beverage,4,254,1016,East
4157,2023-04-03,Coke,Beverage,2,367,734,West
4158,2023-04-03,Pepsi,Beverage,1,206,206,East
4159,2023-04-03,Pepsi,Beverage,4,141,564,West
4160,2023-04-03,Juice,Beverage,2,470,940,West
4161,2023-04-03,Pizza,Food,3,202,606,South
4162,2023-04-03,Burger,Food,3,450,1350,East
4163,2023-04-03,Juice,Beverage,1,320,320,North
4164,2023-04-03,Sandwich,Food,1,440,440,West
4165,2023-04-03,Pizza,Food,4,155,620,South
4166,2023-04-03,Pepsi,Beverage,2,441,882,North
4167,2023-04-03,Pizza,Food,2,201,402,North
4168,2023-04-03,Pizza,Food,1,291,291,South
4169,2023-04-03,Sandwich,Food,3,409,1227,South
4170,2023-04-03,Pasta,Food,4,332,1328,West
4171,2023-04-03,Pizza,Food,1,326,326,North
4172,2023-04-03,Pepsi,Beverage,3,238,714,North
4173,2023-04-03,Pizza,Food,4,404,1616,West
4174,2023-04-03,Pepsi,Beverage,1,214,214,East
4175,2023-04-03,Burger,Food,2,162,324,South
4176,2023-04-03,Pasta,Food,4,438,1752,North
4177,2023-04-03,Pizza,Food,3,255,765,East
4178,2023-04-03,Burger,Food,3,372,1116,South
4179,2023-04-03,Fries,Food,2,246,492,East
4180,2023-04-03,Pizza,Food,4,127,508,West
4181,2023-04-03,Sandwich,Food,2,137,274,East
4182,2023-04-04,Juice,Beverage,1,470,470,South
4183,2023-04-04,Pepsi,Beverage,4,167,668,East
4184,2023-04-04,Burger,Food,2,317,634,East
4185,2023-04-04,Pasta,Food,1,398,398,North
4186,2023-04-04,Pasta,Food,4,157,628,South
4187,2023-04-04,Pizza,Food,1,407,407,South
4188,2023-04-04,Juice,Beverage,2,387,774,South
4189,2023-04-04,Burger,Food,1,204,204,West
4190,2023-04-04,Coke,Beverage,4,346,1384,East
4191,2023-04-04,Burger,Food,4,182,728,North
4192,2023-04-04,Sandwich,Food,2,351,702,South
4193,2023-04-04,Burger,Food,3,337,1011,East
4194,2023-04-04,Sandwich,Food,4,283,1132,East
4195,2023-04-04,Coke,Beverage,3,383,1149,East
4196,2023-04-04,Pasta,Food,1,309,309,East
4197,2023-04-04,Fries,Food,4,395,1580,South
4198,2023-04-04,Pasta,Food,1,307,307,North
4199,2023-04-04,Pepsi,Beverage,2,487,974,East
4200,2023-04-04,Coke,Beverage,2,236,472,North
4201,2023-04-04,Juice,Beverage,3,499,1497,South
4202,2023-04-04,Coke,Beverage,4,175,700,North
4203,2023-04-04,Pasta,Food,3,474,1422,North
4204,2023-04-04,Burger,Food,2,336,672,West
4205,2023-04-04,Burger,Food,1,389,389,West
4206,2023-04-04,Pasta,Food,3,349,1047,South
4207,2023-04-04,Pizza,Food,4,217,868,West
4208,2023-04-04,Pepsi,Beverage,2,172,344,West
4209,2023-04-04,Pasta,Food,2,459,918,South
4210,2023-04-04,Burger,Food,2,310,620,West
4211,2023-04-04,Pasta,Food,3,251,753,East
4212,2023-04-04,Juice,Beverage,1,294,294,East
4213,2023-04-04,Pepsi,Beverage,2,382,764,West
4214,2023-04-04,Sandwich,Food,4,212,848,West
4215,2023-04-04,Pizza,Food,3,262,786,South
4216,2023-04-04,Fries,Food,4,204,816,West
4217,2023-04-04,Burger,Food,1,143,143,South
4218,2023-04-04,Fries,Food,2,274,548,North
4219,2023-04-04,Coke,Beverage,2,450,900,East
4220,2023-04-04,Juice,Beverage,2,439,878,East
4221,2023-04-04,Pepsi,Beverage,4,231,924,South
4222,2023-04-04,Burger,Food,3,275,825,South
4223,2023-04-04,Pizza,Food,3,467,1401,East
4224,2023-04-05,Pepsi,Beverage,2,188,376,South
4225,2023-04-05,Pizza,Food,2,257,514,West
4226,2023-04-05,Sandwich,Food,3,477,1431,West
4227,2023-04-05,Sandwich,Food,1,439,439,East
4228,2023-04-05,Pasta,Food,1,215,215,East
4229,2023-04-05,Pasta,Food,2,471,942,South
4230,2023-04-05,Pasta,Food,2,352,704,East
4231,2023-04-05,Pasta,Food,3,349,1047,East
4232,2023-04-05,Juice,Beverage,2,401,802,West
4233,2023-04-05,Sandwich,Food,1,376,376,East
4234,2023-04-05,Pasta,Food,4,476,1904,North
4235,2023-04-05,Fries,Food,2,488,976,South
4236,2023-04-05,Sandwich,Food,2,212,424,South
4237,2023-04-05,Sandwich,Food,3,211,633,North
4238,2023-04-05,Pasta,Food,4,402,1608,North
4239,2023-04-05,Sandwich,Food,3,190,570,North
4240,2023-04-05,Burger,Food,2,248,496,South
4241,2023-04-05,Pizza,Food,4,326,1304,North
4242,2023-04-05,Pasta,Food,2,459,918,East
4243,2023-04-05,Sandwich,Food,3,291,873,East
4244,2023-04-06,Sandwich,Food,4,341,1364,East
4245,2023-04-06,Pasta,Food,2,444,888,West
4246,2023-04-06,Juice,Beverage,4,299,1196,North
4247,2023-04-06,Pizza,Food,3,302,906,West
4248,2023-04-06,Coke,Beverage,1,291,291,North
4249,2023-04-06,Fries,Food,1,477,477,North
4250,2023-04-06,Sandwich,Food,1,280,280,West
4251,2023-04-06,Juice,Beverage,3,136,408,North
4252,2023-04-06,Coke,Beverage,4,336,1344,North
4253,2023-04-06,Sandwich,Food,2,448,896,East
4254,2023-04-06,Burger,Food,1,172,172,East
4255,2023-04-06,Pizza,Food,3,339,1017,West
4256,2023-04-06,Coke,Beverage,2,459,918,North
4257,2023-04-06,Pizza,Food,4,406,1624,North
4258,2023-04-06,Coke,Beverage,2,366,732,North
4259,2023-04-06,Juice,Beverage,4,207,828,West
4260,2023-04-06,Pepsi,Beverage,4,189,756,South
4261,2023-04-06,Burger,Food,1,478,478,West
4262,2023-04-06,Burger,Food,4,480,1920,North
4263,2023-04-06,Pasta,Food,2,319,638,South
4264,2023-04-06,Juice,Beverage,2,193,386,East
4265,2023-04-06,Fries,Food,1,202,202,North
4266,2023-04-07,Juice,Beverage,1,283,283,South
4267,2023-04-07,Burger,Food,3,261,783,South
4268,2023-04-07,Pizza,Food,3,130,390,West
4269,2023-04-07,Fries,Food,4,444,1776,North
4270,2023-04-07,Juice,Beverage,4,484,1936,West
4271,2023-04-07,Coke,Beverage,3,377,1131,North
4272,2023-04-07,Pepsi,Beverage,4,200,800,North
4273,2023-04-07,Burger,Food,3,484,1452,West
4274,2023-04-07,Pasta,Food,1,348,348,East
4275,2023-04-07,Pasta,Food,3,281,843,South
4276,2023-04-07,Coke,Beverage,2,434,868,West
4277,2023-04-07,Pizza,Food,1,121,121,South
4278,2023-04-07,Fries,Food,2,198,396,East
4279,2023-04-07,Juice,Beverage,1,307,307,West
4280,2023-04-07,Pepsi,Beverage,4,289,1156,South
4281,2023-04-07,Coke,Beverage,3,372,1116,West
4282,2023-04-07,Pasta,Food,1,189,189,West
4283,2023-04-07,Pepsi,Beverage,1,244,244,West
4284,2023-04-07,Pepsi,Beverage,2,436,872,South
4285,2023-04-07,Sandwich,Food,4,177,708,North
4286,2023-04-07,Pasta,Food,1,361,361,West
4287,2023-04-07,Juice,Beverage,3,465,1395,South
4288,2023-04-07,Pizza,Food,2,338,676,East
4289,2023-04-07,Burger,Food,4,242,968,North
4290,2023-04-07,Fries,Food,2,382,764,East
4291,2023-04-07,Coke,Beverage,1,340,340,South
4292,2023-04-07,Fries,Food,3,344,1032,West
4293,2023-04-07,Pizza,Food,4,262,1048,South
4294,2023-04-07,Fries,Food,4,105,420,North
4295,2023-04-07,Pizza,Food,1,157,157,South
4296,2023-04-07,Pasta,Food,1,316,316,North
4297,2023-04-07,Burger,Food,2,125,250,East
4298,2023-04-07,Pepsi,Beverage,3,104,312,East
4299,2023-04-07,Sandwich,Food,2,119,238,East
4300,2023-04-07,Pepsi,Beverage,2,297,594,South
4301,2023-04-07,Fries,Food,3,341,1023,South
4302,2023-04-07,Coke,Beverage,2,487,974,West
4303,2023-04-07,Coke,Beverage,1,348,348,West
4304,2023-04-07,Burger,Food,2,112,224,North
4305,2023-04-07,Pasta,Food,3,483,1449,North
4306,2023-04-07,Juice,Beverage,4,474,1896,North
4307,2023-04-07,Fries,Food,3,118,354,West
4308,2023-04-07,Sandwich,Food,3,338,1014,South
4309,2023-04-07,Pizza,Food,4,436,1744,West
4310,2023-04-07,Juice,Beverage,3,199,597,West
4311,2023-04-08,Coke,Beverage,4,221,884,East
4312,2023-04-08,Juice,Beverage,4,143,572,South
4313,2023-04-08,Coke,Beverage,4,416,1664,North
4314,2023-04-08,Burger,Food,1,244,244,West
4315,2023-04-08,Pepsi,Beverage,3,462,1386,West
4316,2023-04-08,Sandwich,Food,2,164,328,West
4317,2023-04-08,Coke,Beverage,3,387,1161,West
4318,2023-04-08,Burger,Food,4,240,960,South
4319,2023-04-08,Coke,Beverage,2,413,826,North
4320,2023-04-08,Juice,Beverage,4,497,1988,West
4321,2023-04-08,Sandwich,Food,1,467,467,North
4322,2023-04-08,Burger,Food,3,338,1014,West
4323,2023-04-08,Coke,Beverage,2,423,846,East
4324,2023-04-08,Pepsi,Beverage,4,286,1144,South
4325,2023-04-08,Pepsi,Beverage,4,319,1276,West
4326,2023-04-08,Burger,Food,4,289,1156,West
4327,2023-04-08,Pepsi,Beverage,4,445,1780,North
4328,2023-04-08,Coke,Beverage,4,451,1804,North
4329,2023-04-08,Pepsi,Beverage,1,293,293,North
4330,2023-04-08,Pizza,Food,3,358,1074,North
4331,2023-04-08,Juice,Beverage,2,235,470,North
4332,2023-04-08,Pasta,Food,4,370,1480,East
4333,2023-04-09,Burger,Food,3,300,900,North
4334,2023-04-09,Coke,Beverage,3,144,432,East
4335,2023-04-09,Pizza,Food,2,363,726,South
4336,2023-04-09,Juice,Beverage,3,463,1389,North
4337,2023-04-09,Pepsi,Beverage,3,202,606,West
4338,2023-04-09,Sandwich,Food,2,224,448,North
4339,2023-04-09,Fries,Food,1,385,385,West
4340,2023-04-09,Burger,Food,2,329,658,South
4341,2023-04-09,Burger,Food,2,469,938,West
4342,2023-04-09,Pepsi,Beverage,1,472,472,North
4343,2023-04-09,Fries,Food,1,159,159,North
4344,2023-04-09,Coke,Beverage,2,270,540,West
4345,2023-04-09,Burger,Food,2,272,544,West
4346,2023-04-09,Pepsi,Beverage,3,449,1347,West
4347,2023-04-09,Pepsi,Beverage,2,221,442,East
4348,2023-04-09,Fries,Food,1,207,207,South
4349,2023-04-09,Pepsi,Beverage,4,192,768,East
4350,2023-04-09,Burger,Food,3,105,315,South
4351,2023-04-09,Sandwich,Food,4,205,820,South
4352,2023-04-09,Sandwich,Food,2,370,740,North
4353,2023-04-09,Pepsi,Beverage,4,477,1908,West
4354,2023-04-09,Fries,Food,4,328,1312,West
4355,2023-04-09,Juice,Beverage,2,311,622,North
4356,2023-04-09,Juice,Beverage,2,211,422,North
4357,2023-04-09,Pizza,Food,4,478,1912,North
4358,2023-04-09,Coke,Beverage,3,422,1266,North
4359,2023-04-09,Pasta,Food,2,238,476,East
4360,2023-04-09,Pepsi,Beverage,3,195,585,East
4361,2023-04-09,Burger,Food,4,436,1744,East
4362,2023-04-09,Pizza,Food,1,488,488,East
4363,2023-04-10,Pizza,Food,4,390,1560,West
4364,2023-04-10,Burger,Food,2,292,584,South
4365,2023-04-10,Burger,Food,4,249,996,East
4366,2023-04-10,Coke,Beverage,4,346,1384,South
4367,2023-04-10,Pizza,Food,3,350,1050,West
4368,2023-04-10,Pasta,Food,2,102,204,South
4369,2023-04-10,Pasta,Food,1,415,415,West
4370,2023-04-10,Sandwich,Food,4,186,744,West
4371,2023-04-10,Pepsi,Beverage,2,324,648,East
4372,2023-04-10,Coke,Beverage,2,212,424,South
4373,2023-04-10,Juice,Beverage,3,332,996,South
4374,2023-04-10,Pizza,Food,1,378,378,South
4375,2023-04-10,Burger,Food,2,182,364,South
4376,2023-04-10,Coke,Beverage,1,274,274,West
4377,2023-04-10,Fries,Food,1,146,146,North
4378,2023-04-10,Coke,Beverage,4,355,1420,East
4379,2023-04-10,Pepsi,Beverage,3,129,387,West
4380,2023-04-10,Juice,Beverage,1,336,336,West
4381,2023-04-10,Sandwich,Food,4,467,1868,North
4382,2023-04-10,Burger,Food,3,124,372,East
4383,2023-04-10,Burger,Food,2,305,610,South
4384,2023-04-10,Pizza,Food,2,413,826,West
4385,2023-04-10,Pasta,Food,2,474,948,West
4386,2023-04-10,Pizza,Food,3,124,372,West
4387,2023-04-10,Pizza,Food,2,454,908,East
4388,2023-04-10,Pizza,Food,4,147,588,South
4389,2023-04-10,Juice,Beverage,2,365,730,South
4390,2023-04-10,Burger,Food,3,110,330,South
4391,2023-04-10,Fries,Food,1,313,313,South
4392,2023-04-10,Burger,Food,1,490,490,South
4393,2023-04-10,Pasta,Food,3,308,924,South
4394,2023-04-10,Pizza,Food,4,481,1924,North
4395,2023-04-10,Pasta,Food,4,357,1428,West
4396,2023-04-10,Burger,Food,4,220,880,West
4397,2023-04-10,Fries,Food,2,153,306,South
4398,2023-04-10,Pepsi,Beverage,3,430,1290,North
4399,2023-04-10,Fries,Food,4,340,1360,North
4400,2023-04-10,Burger,Food,3,117,351,West
4401,2023-04-10,Coke,Beverage,3,286,858,South
4402,2023-04-10,Pizza,Food,2,243,486,West
4403,2023-04-10,Pepsi,Beverage,2,463,926,East
4404,2023-04-11,Pepsi,Beverage,3,338,1014,South
4405,2023-04-11,Burger,Food,4,397,1588,North
4406,2023-04-11,Coke,Beverage,4,287,1148,North
4407,2023-04-11,Fries,Food,1,487,487,West
4408,2023-04-11,Fries,Food,3,345,1035,East
4409,2023-04-11,Juice,Beverage,2,414,828,South
4410,2023-04-11,Pepsi,Beverage,3,382,1146,West
4411,2023-04-11,Coke,Beverage,3,171,513,North
4412,2023-04-11,Pasta,Food,3,290,870,East
4413,2023-04-11,Pizza,Food,3,474,1422,West
4414,2023-04-11,Coke,Beverage,2,162,324,North
4415,2023-04-11,Pizza,Food,4,479,1916,North
4416,2023-04-11,Pizza,Food,4,240,960,East
4417,2023-04-11,Pepsi,Beverage,2,142,284,East
4418,2023-04-11,Fries,Food,1,162,162,East
4419,2023-04-11,Fries,Food,1,475,475,North
4420,2023-04-11,Pepsi,Beverage,4,107,428,West
4421,2023-04-11,Sandwich,Food,1,189,189,East
4422,2023-04-11,Pasta,Food,4,391,1564,West
4423,2023-04-11,Pepsi,Beverage,4,217,868,East
4424,2023-04-11,Burger,Food,1,274,274,South
4425,2023-04-11,Burger,Food,4,200,800,South
4426,2023-04-11,Sandwich,Food,2,250,500,West
4427,2023-04-11,Fries,Food,4,369,1476,South
4428,2023-04-11,Pepsi,Beverage,2,170,340,East
4429,2023-04-11,Coke,Beverage,1,279,279,East
4430,2023-04-11,Burger,Food,4,480,1920,North
4431,2023-04-11,Sandwich,Food,1,384,384,West
4432,2023-04-11,Coke,Beverage,3,498,1494,South
4433,2023-04-11,Coke,Beverage,4,374,1496,East
4434,2023-04-12,Juice,Beverage,2,120,240,West
4435,2023-04-12,Juice,Beverage,4,264,1056,East
4436,2023-04-12,Coke,Beverage,3,410,1230,West
4437,2023-04-12,Fries,Food,4,384,1536,East
4438,2023-04-12,Juice,Beverage,4,380,1520,South
4439,2023-04-12,Fries,Food,2,418,836,East
4440,2023-04-12,Pepsi,Beverage,4,485,1940,West
4441,2023-04-12,Burger,Food,2,323,646,South
4442,2023-04-12,Burger,Food,4,245,980,North
4443,2023-04-12,Sandwich,Food,1,455,455,North
4444,2023-04-12,Fries,Food,2,144,288,South
4445,2023-04-12,Pepsi,Beverage,3,133,399,South
4446,2023-04-12,Fries,Food,1,417,417,North
4447,2023-04-12,Coke,Beverage,2,320,640,North
4448,2023-04-12,Pepsi,Beverage,4,121,484,South
4449,2023-04-12,Juice,Beverage,4,466,1864,West
4450,2023-04-12,Burger,Food,4,428,1712,East
4451,2023-04-12,Pizza,Food,3,137,411,South
4452,2023-04-12,Pizza,Food,2,215,430,East
4453,2023-04-12,Juice,Beverage,3,434,1302,South
4454,2023-04-12,Pizza,Food,1,247,247,West
4455,2023-04-12,Fries,Food,1,387,387,East
4456,2023-04-12,Juice,Beverage,4,149,596,West
4457,2023-04-12,Pepsi,Beverage,2,104,208,West
4458,2023-04-12,Coke,Beverage,4,442,1768,North
4459,2023-04-12,Juice,Beverage,2,174,348,North
4460,2023-04-12,Fries,Food,1,377,377,North
4461,2023-04-12,Juice,Beverage,2,423,846,West
4462,2023-04-12,Pepsi,Beverage,1,399,399,South
4463,2023-04-12,Juice,Beverage,2,176,352,West
4464,2023-04-12,Pepsi,Beverage,2,236,472,South
4465,2023-04-12,Sandwich,Food,2,194,388,North
4466,2023-04-13,Sandwich,Food,4,246,984,West
4467,2023-04-13,Pepsi,Beverage,2,258,516,East
4468,2023-04-13,Juice,Beverage,4,262,1048,East
4469,2023-04-13,Fries,Food,1,440,440,South
4470,2023-04-13,Pizza,Food,1,438,438,North
4471,2023-04-13,Juice,Beverage,3,280,840,East
4472,2023-04-13,Pepsi,Beverage,4,421,1684,East
4473,2023-04-13,Pizza,Food,3,471,1413,West
4474,2023-04-13,Fries,Food,2,229,458,East
4475,2023-04-13,Pizza,Food,2,415,830,East
4476,2023-04-13,Burger,Food,4,372,1488,South
4477,2023-04-13,Fries,Food,4,243,972,South
4478,2023-04-13,Pepsi,Beverage,4,401,1604,South
4479,2023-04-13,Sandwich,Food,3,344,1032,South
4480,2023-04-13,Fries,Food,3,206,618,West
4481,2023-04-13,Sandwich,Food,4,228,912,West
4482,2023-04-13,Burger,Food,3,474,1422,East
4483,2023-04-13,Fries,Food,1,103,103,North
4484,2023-04-13,Pasta,Food,3,466,1398,East
4485,2023-04-13,Coke,Beverage,2,495,990,West
4486,2023-04-13,Fries,Food,3,308,924,East
4487,2023-04-13,Pizza,Food,1,447,447,South
4488,2023-04-13,Burger,Food,4,420,1680,South
4489,2023-04-13,Coke,Beverage,3,280,840,West
4490,2023-04-13,Coke,Beverage,2,298,596,North
4491,2023-04-13,Fries,Food,2,205,410,East
4492,2023-04-14,Fries,Food,4,207,828,North
4493,2023-04-14,Fries,Food,3,395,1185,North
4494,2023-04-14,Juice,Beverage,2,270,540,North
4495,2023-04-14,Pizza,Food,3,294,882,South
4496,2023-04-14,Coke,Beverage,4,294,1176,West
4497,2023-04-14,Sandwich,Food,2,382,764,South
4498,2023-04-14,Sandwich,Food,1,281,281,East
4499,2023-04-14,Pepsi,Beverage,2,404,808,North
4500,2023-04-14,Juice,Beverage,4,485,1940,West
4501,2023-04-14,Pizza,Food,4,281,1124,North
4502,2023-04-14,Coke,Beverage,2,183,366,West
4503,2023-04-14,Pepsi,Beverage,2,383,766,South
4504,2023-04-14,Pepsi,Beverage,1,195,195,East
4505,2023-04-14,Burger,Food,1,365,365,North
4506,2023-04-14,Pasta,Food,4,397,1588,East
4507,2023-04-14,Pepsi,Beverage,4,324,1296,East
4508,2023-04-14,Sandwich,Food,1,460,460,West
4509,2023-04-14,Juice,Beverage,2,141,282,East
4510,2023-04-14,Coke,Beverage,3,345,1035,South
4511,2023-04-14,Burger,Food,4,336,1344,North
4512,2023-04-14,Coke,Beverage,2,284,568,North
4513,2023-04-14,Fries,Food,4,341,1364,East
4514,2023-04-14,Pasta,Food,3,382,1146,North
4515,2023-04-14,Fries,Food,1,435,435,North
4516,2023-04-14,Coke,Beverage,2,259,518,South
4517,2023-04-14,Sandwich,Food,2,188,376,East
4518,2023-04-14,Pizza,Food,2,111,222,West
4519,2023-04-14,Burger,Food,4,172,688,West
4520,2023-04-14,Pasta,Food,4,445,1780,South
4521,2023-04-14,Juice,Beverage,1,109,109,East
4522,2023-04-14,Pasta,Food,4,325,1300,South
4523,2023-04-14,Fries,Food,4,375,1500,West
4524,2023-04-14,Pizza,Food,3,159,477,West
4525,2023-04-14,Juice,Beverage,2,420,840,East
4526,2023-04-14,Sandwich,Food,3,223,669,North
4527,2023-04-14,Pepsi,Beverage,4,485,1940,West
4528,2023-04-14,Pepsi,Beverage,3,156,468,North
4529,2023-04-14,Burger,Food,2,293,586,West
4530,2023-04-14,Sandwich,Food,1,114,114,North
4531,2023-04-14,Juice,Beverage,4,200,800,West
4532,2023-04-14,Juice,Beverage,4,439,1756,South
4533,2023-04-14,Burger,Food,1,458,458,East
4534,2023-04-14,Sandwich,Food,4,493,1972,North
4535,2023-04-15,Juice,Beverage,2,456,912,West
4536,2023-04-15,Juice,Beverage,2,315,630,North
4537,2023-04-15,Juice,Beverage,2,261,522,North
4538,2023-04-15,Pasta,Food,4,413,1652,East
4539,2023-04-15,Burger,Food,4,249,996,East
4540,2023-04-15,Juice,Beverage,4,135,540,South
4541,2023-04-15,Burger,Food,1,121,121,East
4542,2023-04-15,Coke,Beverage,2,226,452,West
4543,2023-04-15,Burger,Food,4,455,1820,East
4544,2023-04-15,Pepsi,Beverage,4,316,1264,West
4545,2023-04-15,Fries,Food,4,263,1052,North
4546,2023-04-15,Pizza,Food,4,117,468,North
4547,2023-04-15,Fries,Food,2,294,588,South
4548,2023-04-15,Juice,Beverage,3,464,1392,North
4549,2023-04-15,Juice,Beverage,3,499,1497,South
4550,2023-04-15,Juice,Beverage,3,248,744,North
4551,2023-04-15,Pepsi,Beverage,4,342,1368,South
4552,2023-04-15,Pizza,Food,2,330,660,West
4553,2023-04-15,Fries,Food,3,305,915,North
4554,2023-04-15,Sandwich,Food,2,495,990,North
4555,2023-04-15,Pizza,Food,4,436,1744,East
4556,2023-04-15,Fries,Food,1,186,186,West
4557,2023-04-15,Fries,Food,2,416,832,South
4558,2023-04-15,Pasta,Food,3,145,435,East
4559,2023-04-15,Pasta,Food,4,114,456,North
4560,2023-04-15,Juice,Beverage,4,268,1072,East
4561,2023-04-15,Pepsi,Beverage,2,143,286,West
4562,2023-04-15,Coke,Beverage,2,360,720,West
4563,2023-04-15,Burger,Food,1,382,382,South
4564,2023-04-15,Burger,Food,4,442,1768,North
4565,2023-04-15,Pepsi,Beverage,4,355,1420,North
4566,2023-04-15,Pizza,Food,3,305,915,North
4567,2023-04-15,Pepsi,Beverage,3,142,426,West
4568,2023-04-16,Pasta,Food,1,386,386,East
4569,2023-04-16,Burger,Food,3,372,1116,West
4570,2023-04-16,Pasta,Food,4,182,728,West
4571,2023-04-16,Juice,Beverage,2,289,578,North
4572,2023-04-16,Pepsi,Beverage,3,387,1161,West
4573,2023-04-16,Pasta,Food,4,496,1984,East
4574,2023-04-16,Juice,Beverage,3,311,933,South
4575,2023-04-16,Fries,Food,3,232,696,North
4576,2023-04-16,Burger,Food,1,384,384,West
4577,2023-04-16,Fries,Food,2,194,388,East
4578,2023-04-16,Pizza,Food,2,424,848,East
4579,2023-04-16,Coke,Beverage,4,318,1272,West
4580,2023-04-16,Pepsi,Beverage,1,171,171,East
4581,2023-04-16,Burger,Food,3,228,684,South
4582,2023-04-16,Pepsi,Beverage,4,442,1768,East
4583,2023-04-16,Pasta,Food,4,174,696,West
4584,2023-04-16,Pasta,Food,3,153,459,West
4585,2023-04-16,Fries,Food,4,153,612,South
4586,2023-04-16,Coke,Beverage,2,115,230,West
4587,2023-04-16,Fries,Food,3,119,357,South
4588,2023-04-17,Burger,Food,3,292,876,South
4589,2023-04-17,Juice,Beverage,3,157,471,East
4590,2023-04-17,Pepsi,Beverage,1,210,210,South
4591,2023-04-17,Fries,Food,1,436,436,West
4592,2023-04-17,Burger,Food,2,439,878,North
4593,2023-04-17,Coke,Beverage,2,107,214,North
4594,2023-04-17,Fries,Food,1,211,211,South
4595,2023-04-17,Sandwich,Food,3,260,780,South
4596,2023-04-17,Juice,Beverage,3,287,861,East
4597,2023-04-17,Fries,Food,3,296,888,East
4598,2023-04-17,Juice,Beverage,3,463,1389,South
4599,2023-04-17,Pizza,Food,4,311,1244,North
4600,2023-04-17,Fries,Food,1,375,375,North
4601,2023-04-17,Sandwich,Food,1,266,266,West
4602,2023-04-17,Coke,Beverage,4,342,1368,North
4603,2023-04-17,Pepsi,Beverage,2,374,748,East
4604,2023-04-17,Fries,Food,2,272,544,East
4605,2023-04-17,Pasta,Food,3,240,720,North
4606,2023-04-17,Juice,Beverage,1,287,287,West
4607,2023-04-17,Pepsi,Beverage,1,185,185,North
4608,2023-04-17,Pizza,Food,4,151,604,East
4609,2023-04-17,Sandwich,Food,3,464,1392,East
4610,2023-04-17,Pasta,Food,2,142,284,West
4611,2023-04-17,Pasta,Food,3,299,897,South
4612,2023-04-17,Burger,Food,2,445,890,West
4613,2023-04-17,Coke,Beverage,4,214,856,East
4614,2023-04-17,Coke,Beverage,2,398,796,East
4615,2023-04-17,Fries,Food,1,236,236,North
4616,2023-04-17,Fries,Food,4,310,1240,North
4617,2023-04-17,Pepsi,Beverage,4,138,552,West
4618,2023-04-17,Burger,Food,3,367,1101,South
4619,2023-04-17,Pepsi,Beverage,3,366,1098,East
4620,2023-04-17,Coke,Beverage,2,141,282,South
4621,2023-04-18,Pasta,Food,3,393,1179,East
4622,2023-04-18,Coke,Beverage,2,374,748,South
4623,2023-04-18,Sandwich,Food,4,489,1956,South
4624,2023-04-18,Sandwich,Food,2,471,942,East
4625,2023-04-18,Fries,Food,2,468,936,East
4626,2023-04-18,Sandwich,Food,2,319,638,East
4627,2023-04-18,Pasta,Food,1,454,454,South
4628,2023-04-18,Burger,Food,4,427,1708,West
4629,2023-04-18,Sandwich,Food,3,151,453,East
4630,2023-04-18,Coke,Beverage,2,475,950,West
4631,2023-04-18,Burger,Food,3,366,1098,East
4632,2023-04-18,Pepsi,Beverage,3,416,1248,North
4633,2023-04-18,Burger,Food,4,495,1980,South
4634,2023-04-18,Fries,Food,2,457,914,East
4635,2023-04-18,Burger,Food,2,239,478,East
